tweet_number,word,tf-idf_score
0,2013,0.2563971787738232
0,GLASTONBURY,0.2563971787738232
0,PyramidStage,0.19349633460279947
0,RT,0.2370049942136363
0,Red,0.7691915363214696
0,RitaOra,0.2563971787738232
0,YMexF2cs7R,0.2633434944883571
0,http,0.21946262945118014
1,2013,0.2563971787738232
1,GLASTONBURY,0.2563971787738232
1,PyramidStage,0.19349633460279947
1,RT,0.2370049942136363
1,Red,0.7691915363214696
1,RitaOra,0.2563971787738232
1,YMexF2cs7R,0.2633434944883571
1,http,0.21946262945118014
2,2013,0.2563971787738232
2,GLASTONBURY,0.2563971787738232
2,PyramidStage,0.19349633460279947
2,RT,0.2370049942136363
2,Red,0.7691915363214696
2,RitaOra,0.2563971787738232
2,YMexF2cs7R,0.2633434944883571
2,http,0.21946262945118014
3,2013,0.2563971787738232
3,GLASTONBURY,0.2563971787738232
3,PyramidStage,0.19349633460279947
3,RT,0.2370049942136363
3,Red,0.7691915363214696
3,RitaOra,0.2563971787738232
3,YMexF2cs7R,0.2633434944883571
3,http,0.21946262945118014
4,2013,0.2563971787738232
4,GLASTONBURY,0.2563971787738232
4,PyramidStage,0.19349633460279947
4,RT,0.2370049942136363
4,Red,0.7691915363214696
4,RitaOra,0.2563971787738232
4,YMexF2cs7R,0.2633434944883571
4,http,0.21946262945118014
5,2013,0.2563971787738232
5,GLASTONBURY,0.2563971787738232
5,PyramidStage,0.19349633460279947
5,RT,0.2370049942136363
5,Red,0.7691915363214696
5,RitaOra,0.2563971787738232
5,YMexF2cs7R,0.2633434944883571
5,http,0.21946262945118014
6,2013,0.2563971787738232
6,GLASTONBURY,0.2563971787738232
6,PyramidStage,0.19349633460279947
6,RT,0.2370049942136363
6,Red,0.7691915363214696
6,RitaOra,0.2563971787738232
6,YMexF2cs7R,0.2633434944883571
6,http,0.21946262945118014
7,2013,0.2563971787738232
7,GLASTONBURY,0.2563971787738232
7,PyramidStage,0.19349633460279947
7,RT,0.2370049942136363
7,Red,0.7691915363214696
7,RitaOra,0.2563971787738232
7,YMexF2cs7R,0.2633434944883571
7,http,0.21946262945118014
8,2013,0.2563971787738232
8,GLASTONBURY,0.2563971787738232
8,PyramidStage,0.19349633460279947
8,RT,0.2370049942136363
8,Red,0.7691915363214696
8,RitaOra,0.2563971787738232
8,YMexF2cs7R,0.2633434944883571
8,http,0.21946262945118014
9,2013,0.21136378371216122
9,GLASTONBURY,0.21136378371216122
9,PyramidStage,0.15951079341695773
9,RT,0.19537762691165542
9,Red,0.6340913511364837
9,RitaOra,0.21136378371216122
9,http,0.18091638904163027
9,wc9nu6a79P,0.6062650914249844
10,2013,0.2563971787738232
10,GLASTONBURY,0.2563971787738232
10,PyramidStage,0.19349633460279947
10,RT,0.2370049942136363
10,Red,0.7691915363214696
10,RitaOra,0.2563971787738232
10,YMexF2cs7R,0.2633434944883571
10,http,0.21946262945118014
11,2013,0.2563971787738232
11,GLASTONBURY,0.2563971787738232
11,PyramidStage,0.19349633460279947
11,RT,0.2370049942136363
11,Red,0.7691915363214696
11,RitaOra,0.2563971787738232
11,YMexF2cs7R,0.2633434944883571
11,http,0.21946262945118014
12,Rokia,0.5124939149129644
12,Traore,0.5124939149129644
12,amazing,0.5124939149129644
12,pyramidstage,0.4604888288889861
13,2013,0.2563971787738232
13,GLASTONBURY,0.2563971787738232
13,PyramidStage,0.19349633460279947
13,RT,0.2370049942136363
13,Red,0.7691915363214696
13,RitaOra,0.2563971787738232
13,YMexF2cs7R,0.2633434944883571
13,http,0.21946262945118014
14,2013,0.2563971787738232
14,GLASTONBURY,0.2563971787738232
14,PyramidStage,0.19349633460279947
14,RT,0.2370049942136363
14,Red,0.7691915363214696
14,RitaOra,0.2563971787738232
14,YMexF2cs7R,0.2633434944883571
14,http,0.21946262945118014
15,2013,0.2563971787738232
15,GLASTONBURY,0.2563971787738232
15,PyramidStage,0.19349633460279947
15,RT,0.2370049942136363
15,Red,0.7691915363214696
15,RitaOra,0.2563971787738232
15,YMexF2cs7R,0.2633434944883571
15,http,0.21946262945118014
16,2013,0.2563971787738232
16,GLASTONBURY,0.2563971787738232
16,PyramidStage,0.19349633460279947
16,RT,0.2370049942136363
16,Red,0.7691915363214696
16,RitaOra,0.2563971787738232
16,YMexF2cs7R,0.2633434944883571
16,http,0.21946262945118014
17,2013,0.2563971787738232
17,GLASTONBURY,0.2563971787738232
17,PyramidStage,0.19349633460279947
17,RT,0.2370049942136363
17,Red,0.7691915363214696
17,RitaOra,0.2563971787738232
17,YMexF2cs7R,0.2633434944883571
17,http,0.21946262945118014
18,2013,0.2563971787738232
18,GLASTONBURY,0.2563971787738232
18,PyramidStage,0.19349633460279947
18,RT,0.2370049942136363
18,Red,0.7691915363214696
18,RitaOra,0.2563971787738232
18,YMexF2cs7R,0.2633434944883571
18,http,0.21946262945118014
19,Memories,0.562697727472485
19,PyramidStage,0.14804804405295544
19,Take,0.562697727472485
19,http,0.1679153928143488
19,iLzxSq8QHZ,0.562697727472485
20,2013,0.2563971787738232
20,GLASTONBURY,0.2563971787738232
20,PyramidStage,0.19349633460279947
20,RT,0.2370049942136363
20,Red,0.7691915363214696
20,RitaOra,0.2563971787738232
20,YMexF2cs7R,0.2633434944883571
20,http,0.21946262945118014
21,Afternoon,0.40942293574255517
21,GlastoFest,0.40942293574255517
21,PyramidStage,0.10772082748471394
21,benhowardmusic,0.36787693027028084
21,cFeUMsuc5A,0.40942293574255517
21,finished,0.40942293574255517
21,http,0.122176454117236
21,just,0.40942293574255517
22,Costello,0.5968316897574234
22,Elvis,0.5968316897574234
22,pyramidstage,0.5362684665376077
23,2013,0.2563971787738232
23,GLASTONBURY,0.2563971787738232
23,PyramidStage,0.19349633460279947
23,RT,0.2370049942136363
23,Red,0.7691915363214696
23,RitaOra,0.2563971787738232
23,YMexF2cs7R,0.2633434944883571
23,http,0.21946262945118014
24,2013,0.2563971787738232
24,GLASTONBURY,0.2563971787738232
24,PyramidStage,0.19349633460279947
24,RT,0.2370049942136363
24,Red,0.7691915363214696
24,RitaOra,0.2563971787738232
24,YMexF2cs7R,0.2633434944883571
24,http,0.21946262945118014
25,Glastonbury,0.3017820074041702
25,Look,0.5053190948315572
25,PyramidStage,0.13295149413248714
25,benhowardmusic,0.4540420703994977
25,crowd,0.38944065965768054
25,http,0.1507929571465724
25,zoD6QSnLBa,0.5053190948315572
26,2013,0.2563971787738232
26,GLASTONBURY,0.2563971787738232
26,PyramidStage,0.19349633460279947
26,RT,0.2370049942136363
26,Red,0.7691915363214696
26,RitaOra,0.2563971787738232
26,YMexF2cs7R,0.2633434944883571
26,http,0.21946262945118014
27,2013,0.2563971787738232
27,GLASTONBURY,0.2563971787738232
27,PyramidStage,0.19349633460279947
27,RT,0.2370049942136363
27,Red,0.7691915363214696
27,RitaOra,0.2563971787738232
27,YMexF2cs7R,0.2633434944883571
27,http,0.21946262945118014
28,2013,0.2563971787738232
28,GLASTONBURY,0.2563971787738232
28,PyramidStage,0.19349633460279947
28,RT,0.2370049942136363
28,Red,0.7691915363214696
28,RitaOra,0.2563971787738232
28,YMexF2cs7R,0.2633434944883571
28,http,0.21946262945118014
29,Glastonbury,0.21729969182722297
29,Heavy,0.2804187567593037
29,Momento,0.2804187567593037
29,PyramidStage,0.0957324094682229
29,Rolling,0.2804187567593037
29,Stones,0.2804187567593037
29,The,0.2804187567593037
29,acaban,0.2804187567593037
29,carrera,0.2804187567593037
29,el,0.2804187567593037
29,histórico,0.2804187567593037
29,iniciar,0.2804187567593037
29,primer,0.2804187567593037
29,su,0.2804187567593037
30,Glastonbury,0.20679335375636992
30,Heavy,0.2668606415353572
30,Momento,0.2668606415353572
30,PyramidStage,0.091103792419791
30,RT,0.1115889551066488
30,Rolling,0.2668606415353572
30,Stones,0.2668606415353572
30,The,0.2668606415353572
30,acaban,0.2668606415353572
30,carrera,0.2668606415353572
30,el,0.2668606415353572
30,farratia,0.2861979890550976
30,histórico,0.2668606415353572
30,iniciar,0.2668606415353572
30,primer,0.2668606415353572
30,su,0.2668606415353572
31,Glastonbury,0.20679335375636992
31,Heavy,0.2668606415353572
31,Momento,0.2668606415353572
31,PyramidStage,0.091103792419791
31,RT,0.1115889551066488
