tweet_number,word,tf-idf_score
0,Glastonbury,0.3968745408286403
0,You,0.3968745408286403
0,count,0.3968745408286403
0,cover,0.3968745408286403
0,doing,0.3968745408286403
0,oasis,0.3968745408286403
0,stop,0.23440049712476196
1,Cull,0.25315976399239687
1,Eavis,0.25315976399239687
1,Mr,0.25315976399239687
1,Peepo01Paula,0.25315976399239687
1,RT,0.25315976399239687
1,There,0.25315976399239687
1,cull,0.25315976399239687
1,doesn,0.25315976399239687
1,facts,0.5063195279847937
1,ignorant,0.25315976399239687
1,stop,0.19660114045881993
1,work,0.25315976399239687
1,worse,0.25315976399239687
2,Cull,0.25315976399239687
2,Eavis,0.25315976399239687
2,Mr,0.25315976399239687
2,Peepo01Paula,0.25315976399239687
2,RT,0.25315976399239687
2,There,0.25315976399239687
2,cull,0.25315976399239687
2,doesn,0.25315976399239687
2,facts,0.5063195279847937
2,ignorant,0.25315976399239687
2,stop,0.19660114045881993
2,work,0.25315976399239687
2,worse,0.25315976399239687
