tweet_number,word,tf-idf_score
0,Glastonbury,0.2724056105244677
0,Good,0.4334256250573195
0,WHOISDVNNYSETH,0.4334256250573195
0,gna,0.4334256250573195
0,kill,0.4334256250573195
0,luck,0.3928599113409078
0,proud,0.1415103656651823
1,For,0.30446342100802337
1,Glastonbury,0.19135357783954365
1,RT,0.16285785617542323
1,Reverend_Makers,0.30446342100802337
1,bricks,0.30446342100802337
1,chrismcclure86,0.30446342100802337
1,don,0.30446342100802337
1,know,0.30446342100802337
1,old,0.30446342100802337
1,played,0.30446342100802337
1,proud,0.09940512869496324
1,written,0.30446342100802337
1,yellow,0.30446342100802337
2,19,0.4072357643624324
2,Glastonbury,0.25594542778562296
2,He,0.3691212448758981
2,Proud,0.21783090829908866
2,hitting,0.4072357643624324
2,like,0.34207856293576694
2,stages,0.4072357643624324
2,year,0.3691212448758981
3,Glastonbury,0.33586752842406176
3,Ruarri,0.534400129143377
3,amazing,0.534400129143377
3,highlights,0.534400129143377
3,proud,0.17447781883362093
4,Glastonbury,0.2058351408023339
4,HAIMtheband,0.327505092091338
4,ROCK,0.327505092091338
4,ahhh,0.327505092091338
4,babyhaim,0.327505092091338
4,girls,0.327505092091338
4,jizziemcguire,0.327505092091338
4,just,0.29685282550076136
4,proud,0.10692806945349706
4,tv,0.327505092091338
4,watched,0.327505092091338
5,Family,0.3673162505811729
5,Glastonbury,0.2308562339429982
5,We,0.3673162505811729
5,going,0.3673162505811729
5,got,0.3673162505811729
5,http,0.2308562339429982
5,little,0.3673162505811729
5,ve,0.2896263642233652
5,vr62L0YF5v,0.3673162505811729
6,CAMPSTAG,0.44690641676735166
6,Glastonbury,0.2808782136282617
6,SugarmillChris,0.44690641676735166
6,lads,0.44690641676735166
6,nailed,0.44690641676735166
6,proud,0.14591174771104198
6,today,0.3176724879456365
7,RT,0.1900701661922271
7,angry,0.35533694467962695
7,big,0.2984834880214814
7,haha,0.32207980449823626
7,itss_Claire,0.35533694467962695
7,proud,0.11601497020235649
7,sophieehawkinsx,0.35533694467962695
7,stuck,0.35533694467962695
7,used,0.35533694467962695
7,words,0.35533694467962695
8,CameronSym10,0.3988491675002339
8,Proud,0.213344907382909
8,boy,0.3988491675002339
8,chasin,0.3988491675002339
8,dreams,0.3988491675002339
8,happen,0.3988491675002339
8,makin,0.3988491675002339
9,Ja,0.4039044940689531
9,awwwwkidrauhl,0.4039044940689531
9,ludzi,0.4039044940689531
9,motywować,0.4039044940689531
9,potrafię,0.4039044940689531
9,proud,0.145488686932757
9,widzisz,0.4039044940689531
10,First,0.3847519705572206
10,hair,0.42448047896159613
10,proud,0.1385898394624067
10,summer,0.42448047896159613
10,time,0.42448047896159613
10,ve,0.3346999693341125
10,wh0datgurl,0.42448047896159613
11,PROUD,0.395755301509155
11,canada,0.5302130833691293
11,famous,0.5302130833691293
11,justinbieber,0.5302130833691293
12,AGOTARON,0.36376566008114825
12,ENTRADAS,0.36376566008114825
12,LAS,0.36376566008114825
12,PARA,0.36376566008114825
12,PROUD,0.2715176086740706
12,SE,0.36376566008114825
12,UANDI,0.36376566008114825
12,YA,0.36376566008114825
13,Ja,0.36048776087079204
13,LadyyN_,0.39771080879095816
13,RT,0.21273599791740583
13,awwwwkidrauhl,0.36048776087079204
13,ludzi,0.36048776087079204
13,motywować,0.36048776087079204
13,potrafię,0.36048776087079204
13,proud,0.12984973367359384
13,widzisz,0.36048776087079204
14,JowBTN,0.28202895101002456
14,Proud,0.1508576307420709
14,RT,0.1508576307420709
14,_Maarilou,0.28202895101002456
14,bien,0.5640579020200491
14,du,0.28202895101002456
14,est,0.5640579020200491
14,progrés,0.28202895101002456
15,H9SwOxl93C,0.5557056879181264
15,PROUD,0.41478318617664484
15,PhoneMeKidrauhl,0.5557056879181264
15,RT,0.2972476519484747
15,http,0.34925795439352997
16,did,0.6187627765002724
16,laundry,0.6187627765002724
16,proud,0.2020216196284593
16,today,0.4398323749316798
17,C_ockyshxt,0.5290902619838918
17,ImKitaBITCH,0.5290902619838918
17,Proud,0.2830110280726266
17,RT,0.2830110280726266
17,Ya,0.5290902619838918
18,KrhPdXyk5i,0.28160033470619455
18,Mas,0.28160033470619455
18,ah,0.28160033470619455
18,chorar,0.28160033470619455
18,esquece,0.28160033470619455
18,eu,0.28160033470619455
18,http,0.19525919770666036
18,mas,0.5632006694123891
18,não,0.28160033470619455
18,proud,0.10143403586203953
18,vou,0.28160033470619455
19,AliceDisco,0.5843886862215731
19,FaceTime,0.5843886862215731
19,First,0.5296938486903607
19,proud,0.19079872507970383
20,Great,0.5141668934271433
20,Proud,0.3034272423149506
20,game,0.5672584571095546
20,second,0.5672584571095546
21,Great,0.31285529925005046
21,Proud,0.18462647422186218
21,RT,0.18462647422186218
21,What,0.3451599405170158
21,dolphins,0.3451599405170158
21,erikheet,0.3451599405170158
21,great,0.3451599405170158
21,job,0.3451599405170158
21,meet,0.3451599405170158
21,swimmers,0.3451599405170158
22,laurarobson5,0.6187627765002724
22,proud,0.2020216196284593
22,today,0.4398323749316798
22,xx,0.6187627765002724
23,AnaHoran_99_pt,0.29302212287184837
23,KrhPdXyk5i,0.2655972295065273
23,Mas,0.2655972295065273
23,RT,0.1567378918127019
23,ah,0.2655972295065273
23,chorar,0.2655972295065273
23,esquece,0.2655972295065273
23,eu,0.2655972295065273
23,http,0.18416278517802295
23,mas,0.5311944590130546
23,não,0.2655972295065273
23,proud,0.095669626709541
23,vou,0.2655972295065273
24,achievement,0.5673584145674404
24,follower,0.5673584145674404
24,nabiladeuxtrois,0.5673584145674404
24,proud,0.1852384632266235
25,big,0.39795981788807
25,emanuel_alba,0.4737609665812754
25,good,0.42942013708416177
25,luck,0.42942013708416177
25,proud,0.15467956609612163
25,tomorrow,0.4737609665812754
26,day,0.49346792216341956
26,haven,0.49346792216341956
26,proud,0.16111374610153298
26,shopping,0.49346792216341956
26,went,0.49346792216341956
27,Sara_C_L,0.5673584145674404
27,chin,0.5673584145674404
27,dubbed,0.5673584145674404
27,proud,0.1852384632266235
28,big,0.4042640752428022
28,congrats,0.48126602343300784
28,doing,0.48126602343300784
28,proud,0.15712991346376098
28,today,0.34209617336341513
28,uguilfoyle,0.48126602343300784
29,Chile,0.3677883448351229
29,NEVER,0.3677883448351229
29,Perfect,0.3677883448351229
29,Proud,0.1967304353601708
29,So,0.3677883448351229
29,example,0.3677883448351229
29,ll,0.3677883448351229
29,performance,0.3677883448351229
29,proud,0.12008026327037645
30,1ο,0.33686650759143816
30,Be,0.33686650759143816
30,Beliebers,0.2829682972429526
30,Greek,0.33686650759143816
30,Loved,0.33686650759143816
30,Wanna,0.33686650759143816
30,proud,0.10998450463862873
30,ΟΟ,0.33686650759143816
30,ΤΤ,0.33686650759143816
30,είμασταν,0.33686650759143816
31,ImZaviuh,0.3512211759744701
31,burning,0.3512211759744701
31,matchwater,0.3512211759744701
31,proud,0.11467120116612788
31,quite,0.3512211759744701
31,strong,0.3512211759744701
31,tbh,0.3512211759744701
31,throat,0.3512211759744701
31,whiskey,0.3512211759744701
32,Efron,0.40797510631707307
32,Proud,0.48151976731842705
32,Zac,0.40797510631707307
32,places,0.40797510631707307
32,today,0.31994368908278104
32,trended,0.40797510631707307
33,Aha,0.278119512790948
33,Tiraram,0.278119512790948
33,aprenderam,0.278119512790948
33,boa,0.278119512790948
33,colocaram,0.278119512790948
33,farofa,0.278119512790948
33,melhor,0.278119512790948
33,meus,0.278119512790948
33,music,0.278119512790948
33,música,0.278119512790948
33,ouvir,0.278119512790948
33,proud,0.0908040311379018
33,rock,0.2520894031652574
