tweet_number,word,tf-idf_score
0,BBCiPlayer,0.31231914558839835
0,GlastoFe,0.33046582229753485
0,Glastonbury,0.1493233502593475
0,RT,0.13087983098871053
0,available,0.31231914558839835
0,bbcglasto,0.42806610710709975
0,dinosaurjr,0.33046582229753485
0,http,0.1493233502593475
0,iPlayer,0.2982434896015059
0,rgw8hnIklc,0.33046582229753485
0,set,0.23329620061057396
0,watch,0.2982434896015059
1,Oh,0.5937717258369002
1,glastonbury,0.25728162596003207
1,jealousmuch,0.5937717258369002
1,want,0.47820125484643033
2,2007,0.32890998516984526
2,ArcticMonkeys,0.2757149719533219
2,Cricket,0.3543658759410037
2,L9Red,0.3543658759410037
2,Old,0.3543658759410037
2,RT,0.13026364714584815
2,The,0.21302538332321796
2,Trafford,0.3543658759410037
2,best,0.3543658759410037
2,ground,0.3543658759410037
3,FdQJ9eZIzS,0.3539350856776819
3,Glastonbury,0.14843966153436222
3,Let,0.3539350856776819
3,You,0.3104708552367946
3,camping,0.3539350856776819
3,don,0.3285101407470598
3,gear,0.3539350856776819
3,help,0.3539350856776819
3,http,0.14843966153436222
3,struggle,0.3539350856776819
4,0114,0.2949877719884855
4,God,0.2949877719884855
4,PeteMcKee,0.2949877719884855
4,RT,0.10843646539218506
4,Sheffield,0.258762438536725
4,area,0.2737973103430859
4,award,0.2949877719884855
4,code,0.2949877719884855
4,drums,0.2949877719884855
4,genius,0.2949877719884855
4,glastonbury,0.1278183691022902
4,goes,0.2949877719884855
4,like,0.2163815152459258
4,matthelders,0.2949877719884855
5,Watched,0.45951477017831643
5,goodtimes,0.2538930054457124
5,live,0.34665534103310847
5,nilerodgers,0.45951477017831643
5,rocked,0.4265055032269449
5,stream,0.45951477017831643
6,KT,0.3923378279002467
6,Martinbigpigmor,0.3923378279002467
6,RT,0.14422200286597234
6,Tunstall,0.3923378279002467
6,What,0.3923378279002467
6,bbcglasto,0.2358520440454689
6,exactly,0.3923378279002467
6,point,0.3923378279002467
7,HWQjX5HenW,0.48069221796617667
7,getlucky,0.44616166797289786
7,http,0.2016013473218671
7,jizznez,0.48069221796617667
7,night,0.2590398377661681
7,staying,0.48069221796617667
