tweet_number,word,tf-idf_score
0,England,0.30194814075278303
0,Glastonbury,0.16636240705045843
0,He,0.30194814075278303
0,Hilarious,0.30194814075278303
0,Humphrys,0.30194814075278303
0,John,0.267944860510912
0,Middle,0.30194814075278303
0,Today,0.2827984863990669
0,country,0.30194814075278303
0,explain,0.30194814075278303
0,person,0.30194814075278303
0,sent,0.30194814075278303
1,England,0.2845717989567273
1,Glastonbury,0.1567886768075221
1,He,0.2845717989567273
1,Hilarious,0.2845717989567273
1,Humphrys,0.2845717989567273
1,John,0.252525320363632
1,Middle,0.2845717989567273
1,RT,0.1554394920502045
1,Today,0.26652415814247826
1,country,0.2845717989567273
1,explain,0.2845717989567273
1,person,0.2845717989567273
1,sent,0.2845717989567273
1,tds153,0.29600968224805924
2,England,0.2845717989567273
2,Glastonbury,0.1567886768075221
2,He,0.2845717989567273
2,Hilarious,0.2845717989567273
2,Humphrys,0.2845717989567273
2,John,0.252525320363632
2,Middle,0.2845717989567273
2,RT,0.1554394920502045
2,Today,0.26652415814247826
2,country,0.2845717989567273
2,explain,0.2845717989567273
2,person,0.2845717989567273
2,sent,0.2845717989567273
2,tds153,0.29600968224805924
3,1712,0.27992614753017775
3,1778,0.27992614753017775
3,Birth,0.27992614753017775
3,Jacques,0.27992614753017775
3,Jean,0.27992614753017775
3,Man,0.27992614753017775
3,RT,0.12309039420651056
3,Rousseau,0.27992614753017775
3,Today,0.21105681225926815
3,anniversary,0.27992614753017775
3,born,0.27992614753017775
3,chains,0.27992614753017775
3,free,0.27992614753017775
3,manamica,0.27992614753017775
4,Artic,0.4312169489402391
4,Glastonbury,0.20609256252941946
4,amazing,0.11792403940224665
4,bum,0.4646525205289625
4,killed,0.4312169489402391
4,mardy,0.4646525205289625
4,monkeys,0.37405846177652663
5,Beli,0.2949961978797173
5,RT,0.25943413008619803
5,SyJplUoSXH,0.2949961978797173
5,http,0.13437375221308298
5,nandapersada,0.2949961978797173
5,pm_management,0.2949961978797173
5,ruben_onsu,0.5899923957594346
5,tabloidnya,0.2949961978797173
5,today,0.21073694319625497
5,yuk,0.2949961978797173
6,Sanitation,0.7984746250325117
6,Today,0.6020284654226825
7,GBnXaaV1x2,0.7629773121692179
7,http,0.3475438837060336
7,today,0.545049419790135
8,Uncomfortable,0.8137003673662447
8,today,0.581284536305619
9,Glastonbury,0.19072378326034672
9,bbcradio4,0.43000235199700243
9,enjoy,0.43000235199700243
9,jh,0.43000235199700243
9,love,0.36007757466663187
9,mj,0.43000235199700243
9,today,0.30718152260388437
10,AMAZING,0.41334484543939776
10,Arctic,0.2693972236784949
10,ArcticMonkeys,0.3217124529636816
10,Glastonbury,0.1426927454378841
10,HAVE,0.3217124529636816
10,Monkeys,0.25898765200488566
10,NO,0.3217124529636816
10,WORDS,0.3217124529636816
10,Was,0.3217124529636816
10,crying,0.3217124529636816
10,night,0.21941270879313374
11,After,0.28214321318306673
11,Glastonbury,0.14944396659337889
11,Humphries,0.3126884857997956
11,John,0.2406958608798871
11,decades,0.3126884857997956
11,finally,0.3126884857997956
11,globe,0.3126884857997956
11,posturing,0.3126884857997956
11,shouting,0.3126884857997956
11,today,0.2406958608798871
11,trotting,0.3126884857997956
11,yes,0.3126884857997956
12,My,0.695988564647625
12,amazing,0.17663475241151488
12,retweet,0.695988564647625
13,After,0.26477733580348406
13,ArchPow,0.3161954122147366
13,Glastonbury,0.14024571025504487
13,Humphries,0.29344255093875277
13,John,0.2258810625416364
13,RT,0.13903887964451822
13,decades,0.29344255093875277
13,finally,0.29344255093875277
13,globe,0.29344255093875277
13,posturing,0.29344255093875277
13,shouting,0.29344255093875277
13,today,0.2258810625416364
13,trotting,0.29344255093875277
13,yes,0.29344255093875277
14,Jason,0.30809760667499103
14,Love,0.2701974720189791
14,amazing,0.0781920095212631
14,bring,0.30809760667499103
14,change,0.30809760667499103
14,juicemaster,0.30809760667499103
14,juicing,0.30809760667499103
14,lives,0.30809760667499103
14,people,0.30809760667499103
14,positivity,0.30809760667499103
14,thanks,0.30809760667499103
14,way,0.2579963538731947
15,24_AshleyM,0.580784218465053
15,Amazing,0.28577072177461343
15,Did,0.5389920157842573
15,tonight,0.5389920157842573
16,1LEP8SvSfX,0.3932847666822455
16,Aaron,0.3932847666822455
16,AaronDeanParker,0.3932847666822455
16,Parker,0.3932847666822455
16,RT,0.1729369599569625
16,amazing,0.09981163616576078
16,http,0.1791451895555897
16,mnthompson95,0.3932847666822455
16,tcwstang,0.3932847666822455
17,Lovin,0.6942461441272154
17,amazing,0.18985410906532202
17,barcelona,0.6942461441272154
18,Keith,0.4960223957053265
18,Toby,0.4960223957053265
18,amazing,0.12588539166636403
18,blew,0.4960223957053265
18,expectations,0.4960223957053265
19,England,0.2845717989567273
19,Glastonbury,0.1567886768075221
19,He,0.2845717989567273
19,Hilarious,0.2845717989567273
19,Humphrys,0.2845717989567273
19,John,0.252525320363632
19,Middle,0.2845717989567273
