tweet_number,word,tf-idf_score
0,Watched,0.45338623324441946
0,goodtimes,0.140239363339868
0,live,0.45338623324441946
0,nilerodgers,0.39761365040422847
0,rocked,0.45338623324441946
0,stream,0.45338623324441946
1,Baines,0.2160501640213934
1,Can,0.27781687868883514
1,RT,0.11911216788200746
1,Strootman,0.27781687868883514
1,Thiago,0.27781687868883514
1,excited,0.27781687868883514
1,getting,0.24364167938867629
1,help,0.27781687868883514
1,holding,0.27781687868883514
1,imagining,0.27781687868883514
1,mufc,0.20365925929814654
1,mufcvoice,0.27781687868883514
1,photographed,0.2578256686435703
1,sh,0.27781687868883514
1,squad,0.27781687868883514
2,Are,0.2681588206459546
2,Evra,0.23261394573925825
2,Get,0.2889512395591964
2,MUFC,0.15548423300607825
2,Manchester,0.20641859588408124
2,PAPER,0.2889512395591964
2,Patrice,0.23261394573925825
2,Rooney,0.17350406238782667
2,TALK,0.2889512395591964
2,United,0.20641859588408124
2,Wayne,0.17920775908787967
2,http,0.11539830315557914
2,latest,0.2889512395591964
2,lose,0.2889512395591964
2,papers,0.2889512395591964
2,rq2SMY6OeR,0.2889512395591964
2,set,0.22470903494265684
3,David,0.2632604170843484
3,Festival,0.2766318402197676
3,Glastonbury,0.2359186492113632
3,MUFC,0.2359186492113632
3,Moyes,0.25547306606634707
3,Picture,0.2766318402197676
3,RT,0.18797408545122526
3,RedMancunian,0.2927879627398781
3,Rooney,0.2632604170843484
3,Wayne,0.27191472495191976
3,ahead,0.2766318402197676
3,http,0.17509564330348112
3,meetings,0.2766318402197676
3,parties,0.2766318402197676
3,week,0.2766318402197676
4,Goodtimes,0.39913015663949913
4,Missed,0.5293691585465757
4,boo,0.5293691585465757
4,dheavensent,0.5293691585465757
5,David,0.2632604170843484
5,Festival,0.2766318402197676
5,Glastonbury,0.2359186492113632
5,MUFC,0.2359186492113632
5,Moyes,0.25547306606634707
5,Picture,0.2766318402197676
5,RT,0.18797408545122526
5,RedMancunian,0.2927879627398781
5,Rooney,0.2632604170843484
5,Wayne,0.27191472495191976
5,ahead,0.2766318402197676
5,http,0.17509564330348112
5,meetings,0.2766318402197676
5,parties,0.2766318402197676
5,week,0.2766318402197676
6,JonnysTheIllest,0.4164518737771164
6,RT,0.1785510143884212
6,RubyGalvan,0.4164518737771164
6,TL,0.4164518737771164
6,blow,0.4164518737771164
6,goodtimes,0.1288149955993767
6,remember,0.2904572538382233
6,wen,0.4164518737771164
7,Bruise,0.3514580049684656
7,barely,0.3514580049684656
7,goodtimes,0.1087113883118427
7,head,0.7029160099369312
7,hold,0.3514580049684656
7,neck,0.3514580049684656
8,David,0.2632604170843484
8,Festival,0.2766318402197676
8,Glastonbury,0.2359186492113632
8,MUFC,0.2359186492113632
8,Moyes,0.25547306606634707
8,Picture,0.2766318402197676
8,RT,0.18797408545122526
8,RedMancunian,0.2927879627398781
8,Rooney,0.2632604170843484
8,Wayne,0.27191472495191976
8,ahead,0.2766318402197676
8,http,0.17509564330348112
8,meetings,0.2766318402197676
8,parties,0.2766318402197676
8,week,0.2766318402197676
9,Baines,0.25915674272488665
9,Evra,0.26827346975858507
9,IF,0.33324722376912524
9,MUFC,0.1793198363439873
9,Monaco,0.30926734436506764
9,Patrice,0.26827346975858507
9,RT,0.14287756543496202
9,Utd360,0.33324722376912524
9,consider,0.33324722376912524
9,ready,0.2922533491626426
9,returning,0.33324722376912524
9,successful,0.33324722376912524
10,Independent,1.0
11,Good,0.47561297918823026
11,Morning,0.5679739980491282
11,Reds,0.5271035961180547
11,mufc,0.4163647806037388
12,Are,0.44249427431298055
12,Sydney,0.4768042638037746
12,coming,0.4768042638037746
12,mufc,0.3495309703815244
12,rioferdy5,0.4768042638037746
13,Carlos,0.4182108811460861
13,EXCLUSIVE,0.4182108811460861
13,Manchester,0.2987580292139016
13,TEVEZ,0.4182108811460861
13,U48L0StLQI,0.4182108811460861
13,United,0.2987580292139016
13,http,0.16702065759981244
13,mufc,0.30657791091243725
14,goodtimes,0.17987902482992862
14,wish,0.5815391026104006
14,worked,0.5396925798048495
14,xbox,0.5815391026104006
15,Baines,0.28407791097288954
15,David,0.21934441399306262
15,Evra,0.29407132555053933
15,Leighton,0.32035717084578624
15,MUFC,0.1965636856251031
15,Manchester,0.26095507694949105
15,Moyes,0.21285611634270032
15,Patrice,0.29407132555053933
15,Sun,0.3390072748854815
15,The,0.2547762255728879
15,United,0.26095507694949105
15,quit,0.3390072748854815
15,set,0.28407791097288954
16,Geoffrey,0.42557964192136677
16,Kondogbia,0.42557964192136677
16,MUFC,0.24676019997309523
16,Manchester,0.3275952359525111
16,United,0.3275952359525111
16,eyefootball,0.42557964192136677
16,swoop,0.42557964192136677
17,Geoffrey,0.42557964192136677
17,Kondogbia,0.42557964192136677
17,MUFC,0.24676019997309523
17,Manchester,0.3275952359525111
17,United,0.3275952359525111
17,eyefootball,0.42557964192136677
17,swoop,0.42557964192136677
18,2013,0.3440298793136284
18,Arctic,0.3440298793136284
18,Concert,0.3440298793136284
18,Full,0.3440298793136284
18,Glastonbury,0.18512196728366906
18,Live,0.3440298793136284
18,Monkeys,0.3440298793136284
18,http,0.13739503027630412
18,yQ7vYcrRHd,0.3440298793136284
18,youtube,0.3440298793136284
19,Abdulelah_1416,0.2606322810109774
19,RT,0.11174438413448957
19,mufc,0.19106174380187227
19,الكرة,0.2606322810109774
19,المباراة,0.2606322810109774
19,الملعب,0.2606322810109774
19,بيكهام,0.2606322810109774
19,جيجز,0.2606322810109774
19,خلال,0.2606322810109774
19,ديفيد,0.2606322810109774
19,ريان,0.2606322810109774
19,عرض,0.2606322810109774
19,على,0.2606322810109774
19,فيديو,0.2606322810109774
19,لبعضهم,0.2606322810109774
19,يمررون,0.2606322810109774
20,NgarxE3O3w,0.9286784710477093
20,http,0.3708858280016763
21,Baines,0.2905700648422858
21,CmNUj9OSGS,0.3736413199246765
21,Reds,0.34675475297648767
21,bid,0.3736413199246765
21,goes,0.3736413199246765
21,http,0.1492209355941704
21,lie,0.3736413199246765
21,mufc,0.27390529624469334
21,priorities,0.3736413199246765
22,1jNFjtfO6z,0.36717008535072787
22,David,0.22047145910438368
22,Giggs,0.36717008535072787
22,Manchester,0.26229592779860195
22,Moyes,0.2139498229977803
22,Ryan,0.36717008535072787
22,United,0.26229592779860195
22,believes,0.36717008535072787
22,game,0.36717008535072787
