tweet_number,word,tf-idf_score
0,Vancouver,0.5094385187881919
0,beauty,0.6084703754394676
0,miss,0.6084703754394676
1,Epic,0.4107912567934683
1,Vancouver,0.3922231586929513
1,evening,0.4107912567934683
1,http,0.17027923647517376
1,photo,0.3770519178820432
1,skyline,0.4107912567934683
1,u9rwe7xpgc,0.4107912567934683
2,Epic,0.37089430498179116
2,RT,0.1753548296182843
2,VancityBuzz,0.3925077926877229
2,Vancouver,0.35412958147335627
2,evening,0.37089430498179116
2,http,0.15374134191235256
2,photo,0.34043180499146247
2,skyline,0.37089430498179116
2,u9rwe7xpgc,0.37089430498179116
3,Epic,0.37089430498179116
3,RT,0.1753548296182843
3,VancityBuzz,0.3925077926877229
3,Vancouver,0.35412958147335627
3,evening,0.37089430498179116
3,http,0.15374134191235256
3,photo,0.34043180499146247
3,skyline,0.37089430498179116
3,u9rwe7xpgc,0.37089430498179116
4,09bK3vY5Et,0.291052619170607
4,Enard,0.291052619170607
4,Festival,0.16277497610343383
4,Mathias,0.291052619170607
4,RT,0.13002922080892884
4,Teciverdi,0.291052619170607
4,avec,0.2750257725107039
4,comme,0.291052619170607
4,dans,0.2750257725107039
4,e_niort,0.2750257725107039
4,est,0.291052619170607
4,http,0.22800474829805156
4,mPQyWidQwi,0.291052619170607
4,parrain,0.291052619170607
5,Glastonbury,0.31148690924169986
5,festival,0.2725979432280334
5,nxt,0.7091492751843781
5,year,0.5707657770262421
6,07,0.28487313314640733
6,13,0.27199663639778365
6,Legends_Rugby,0.5697462662928147
6,Like,0.28487313314640733
6,RT,0.13468494677524784
6,Still,0.28487313314640733
6,UB40OFFICIAL,0.28487313314640733
6,egqB,0.28487313314640733
6,festival,0.12488092428835235
6,http,0.11808425520811144
6,tickets,0.27199663639778365
6,time,0.27199663639778365
7,07,0.28487313314640733
7,13,0.27199663639778365
7,Legends_Rugby,0.5697462662928147
7,Like,0.28487313314640733
7,RT,0.13468494677524784
7,Still,0.28487313314640733
7,UB40OFFICIAL,0.28487313314640733
7,egqB,0.28487313314640733
7,festival,0.12488092428835235
7,http,0.11808425520811144
7,tickets,0.27199663639778365
7,time,0.27199663639778365
8,07,0.28487313314640733
8,13,0.27199663639778365
8,Legends_Rugby,0.5697462662928147
8,Like,0.28487313314640733
8,RT,0.13468494677524784
8,Still,0.28487313314640733
8,UB40OFFICIAL,0.28487313314640733
8,egqB,0.28487313314640733
8,festival,0.12488092428835235
8,http,0.11808425520811144
8,tickets,0.27199663639778365
8,time,0.27199663639778365
9,31,0.26553763611896625
9,Drakenboot,0.26553763611896625
