tweet_number,word,tf-idf_score
0,Axel,0.33546841925238163
0,EvgeniPlushenko,0.3228243551482731
0,Mao,0.33546841925238163
0,RT,0.13054435186842853
0,Sochi2014,0.08695012019391196
0,You,0.3228243551482731
0,fighter,0.33546841925238163
0,great,0.30287350221762455
0,real,0.33546841925238163
0,special,0.33546841925238163
0,thanks,0.33546841925238163
1,CBCRadioQ,0.2649435486645397
1,Olympian,0.2649435486645397
1,RT,0.0985539938558987
1,Sochi2014,0.06564268379835506
1,Ukrainian,0.2649435486645397
1,allowed,0.2800053740825309
1,arm,0.2800053740825309
1,band,0.2800053740825309
1,black,0.2800053740825309
1,http,0.08819666854943904
1,protesters,0.2800053740825309
1,quit,0.2649435486645397
1,says,0.2649435486645397
1,solidarity,0.2800053740825309
1,wasn,0.2800053740825309
1,wear,0.2800053740825309
2,Ladies,0.37893818334129664
2,Parallel,0.3332866988480953
2,Qualification,0.37893818334129664
2,START,0.37893818334129664
2,Slalom,0.3332866988480953
2,Snowboard,0.37893818334129664
2,http,0.11094731937579878
2,rspWAtP9AH,0.37893818334129664
2,sochi2014,0.21808234934352583
3,But,0.25236342309524656
3,Sochi2014,0.06541012122565981
3,awesome,0.2790133553776717
3,cat,0.30016659666244877
3,crap,0.30016659666244877
3,holy,0.30016659666244877
3,ll,0.25236342309524656
3,party,0.30016659666244877
3,pjrvs,0.30016659666244877
3,sounds,0.30016659666244877
3,stay,0.30016659666244877
3,tea,0.30016659666244877
3,think,0.2640048918374406
4,130,0.2796709308445754
4,Así,0.2796709308445754
4,Sochi2014,0.06929155502580911
4,VIDEO,0.2796709308445754
4,en,0.2189549182803072
4,hielo,0.2796709308445754
4,http,0.09309924515974233
4,ir,0.2796709308445754
4,kph,0.2796709308445754
4,olímpica,0.2796709308445754
4,pista,0.2796709308445754
4,se,0.2796709308445754
4,siente,0.2796709308445754
4,una,0.2796709308445754
4,wzkUQjnBMP,0.2796709308445754
5,11lemoneminems,0.34445757171344654
5,Huge,0.34445757171344654
5,Olympics,0.25441103893058026
5,RT,0.11269541008205687
5,Seems,0.34445757171344654
5,Sochi2014,0.07506168832040333
5,awesome,0.3201830714597863
5,crush,0.34445757171344654
5,k8ertotz,0.34445757171344654
5,like,0.3201830714597863
5,person,0.34445757171344654
6,Games,0.35823348219575224
6,Hunger,0.3960634415643528
6,Johnny,0.35823348219575224
6,Sochi2014,0.09285060097108722
6,Weir,0.3333155249754354
6,love,0.35823348219575224
6,outfits,0.3960634415643528
6,style,0.42609076958293274
7,Bob,0.22378365748941856
7,Costas,0.22378365748941856
7,RT,0.09049407846655406
7,Russian,0.27659840361145593
7,_ninjatoes,0.27659840361145593
7,abuse,0.27659840361145593
7,actually,0.27659840361145593
7,calling,0.27659840361145593
7,effectively,0.27659840361145593
7,human,0.27659840361145593
7,impres,0.27659840361145593
