tweet_number,word,tf-idf_score
0,Engel,0.2901522244665058
0,Richard,0.2901522244665058
0,USA,0.25639332792094316
0,USAUSAUSA,0.09050422313984434
0,fighter,0.2901522244665058
0,freedom,0.2901522244665058
0,magic,0.2901522244665058
0,matrix,0.2901522244665058
0,mic,0.2901522244665058
0,redistribution,0.2901522244665058
0,revolution,0.2901522244665058
0,stick,0.2901522244665058
0,talking,0.2901522244665058
1,Alright,0.45220231819428797
1,Better,0.45220231819428797
1,Bronze,0.3995890690432487
1,USAUSAUSA,0.14105085558265337
1,game,0.3096461255448598
1,medal,0.33330421424690104
1,right,0.45220231819428797
2,Fins,0.6905105954182791
2,Fuck,0.6905105954182791
2,USAUSAUSA,0.21538392518985092
3,Let,0.6860586262630926
3,USA,0.6860586262630926
3,USAUSAUSA,0.2421716801362137
4,34th,0.29015222446650574
4,Anniversary,0.29015222446650574
4,Epic,0.29015222446650574
4,IYGEy1JV3o,0.29015222446650574
4,Ice,0.29015222446650574
4,Miracle,0.29015222446650574
4,Sports,0.29015222446650574
4,Today,0.29015222446650574
4,USAUSAUSA,0.09050422313984433
4,What,0.29015222446650574
4,favorite,0.29015222446650574
4,http,0.25639332792094316
4,moment,0.29015222446650574
5,3rd,0.28414647170384977
5,Bronze,0.28414647170384977
5,Just,0.32155957999266865
5,NO,0.32155957999266865
5,PLACE,0.32155957999266865
5,USAUSAUSA,0.10030079911991371
5,definitely,0.32155957999266865
5,game,0.2201883406395593
5,kidding,0.32155957999266865
5,means,0.32155957999266865
5,medal,0.23701152964229485
5,place,0.32155957999266865
6,USAUSAUSA,0.1919528488408084
6,Welllll,0.6153916817537283
6,lets,0.6153916817537283
6,medal,0.4535860005319103
7,USAUSAUSA,1.0
8,But,0.29473415128648167
8,Not,0.333541322293648
8,Took,0.333541322293648
8,USAUSAUSA,0.10403814175378737
8,eye,0.333541322293648
8,game,0.228392854264324
8,home,0.333541322293648
8,night,0.333541322293648
8,red,0.333541322293648
8,sleep,0.333541322293648
8,watching,0.26720002527149034
9,Let,0.7411773002890606
9,USAUSAUSA,0.2616280084801272
9,boys,0.6182289177278449
10,As,0.3127956626128368
10,USAUSAUSA,0.09756715978427932
10,bros,0.3127956626128368
10,hockey,0.552804453207283
10,muckingbarns,0.3127956626128368
10,player,0.3127956626128368
10,retired,0.3127956626128368
10,think,0.3127956626128368
10,tied,0.3127956626128368
11,3rd,0.25182615669821024
11,But,0.25182615669821024
11,Fight,0.28498370116466704
11,USAUSAUSA,0.08889205839744686
11,annoyed,0.28498370116466704
11,better,0.28498370116466704
11,bronze,0.28498370116466704
11,dammit,0.28498370116466704
11,game,0.19514296003931447
11,medal,0.2100525909932472
11,oh,0.28498370116466704
11,smh,0.28498370116466704
11,watching,0.22830050450577122
11,win,0.28498370116466704
11,yay,0.28498370116466704
12,Boy,0.6905105954182791
12,Kill,0.6905105954182791
12,USAUSAUSA,0.21538392518985092
13,Holy,0.5033783910181504
13,USAUSAUSA,0.17768742499621482
13,penalty,0.5033783910181504
13,shit,0.5033783910181504
13,shot,0.4563526765191024
14,Holy,0.400732823601799
14,RT,0.400732823601799
14,USAUSAUSA,0.14145458924695595
14,penalty,0.400732823601799
14,shit,0.400732823601799
14,shot,0.36329627946453563
14,thekidludi,0.45349666907345515
15,Come,0.7411773002890606
15,USAUSAUSA,0.2616280084801272
15,boys,0.6182289177278449
16,Come,0.23189910938832461
16,Dang,0.2624328916295788
16,Good,0.2624328916295788
16,Max,0.2624328916295788
16,Oshie,0.2624328916295788
16,Pavelski,0.2624328916295788
16,Powerplay,0.2624328916295788
16,USAUSAUSA,0.08185801445068625
16,Use,0.2624328916295788
16,breakaway,0.2624328916295788
16,great,0.2624328916295788
16,guys,0.2624328916295788
16,just,0.2624328916295788
16,shift,0.2624328916295788
16,shot,0.21023504612048827
16,time,0.2624328916295788
17,ARGH,0.6905105954182791
17,USAUSAUSA,0.21538392518985092
17,taxgirl,0.6905105954182791
18,Watched,0.2899892850629026
18,anymore,0.2899892850629026
18,finland,0.2899892850629026
18,game,0.1985705401241924
18,hockey,0.2562493463401847
18,im,0.2899892850629026
18,minutes,0.2899892850629026
18,scored,0.2899892850629026
18,twice,0.2899892850629026
18,usa,0.2899892850629026
18,usausausa,0.2899892850629026
18,watching,0.23231047884691022
18,yeah,0.2899892850629026
19,American,0.20072248128404355
19,Co,0.20072248128404355
19,Control,0.20072248128404355
19,Hard,0.20072248128404355
19,North,0.20072248128404355
19,USAUSAUSA,0.07085298351022502
19,You,0.20072248128404355
19,boys,0.16742612370816745
19,hit,0.8028899251361742
19,pace,0.20072248128404355
19,proud,0.20072248128404355
20,American,0.19253416258409137
20,BigDaddyWold,0.21788482568000084
20,Co,0.19253416258409137
20,Control,0.19253416258409137
20,Hard,0.19253416258409137
20,North,0.19253416258409137
20,RT,0.19253416258409137
20,You,0.19253416258409137
20,boys,0.16059610421632953
20,hit,0.7701366503363655
20,pace,0.19253416258409137
20,proud,0.19253416258409137
21,9hKquykmG6,0.3356133066543992
21,JimmyPromises,0.3356133066543992
21,KSGNYC,0.3356133066543992
21,Ry_Mac,0.3356133066543992
21,Safe,0.3356133066543992
21,USAUSAUSA,0.10468443469630224
21,buddy,0.3356133066543992
21,http,0.2965650625146479
21,josephpmccarthy,0.3356133066543992
21,travels,0.3356133066543992
22,Kane,0.6905105954182791
22,USAUSAUSA,0.21538392518985092
22,choking,0.6905105954182791
