tweet_number,word,tf-idf_score
0,Congrats,0.2721267422869883
0,HonJohnBaird,0.29874555521149865
0,JohnKerry,0.29874555521149865
0,Making,0.29874555521149865
0,RT,0.12243721321614609
0,SamuelAdamsBeer,0.29874555521149865
0,TeamCanada,0.18682872280528062
0,case,0.29874555521149865
0,close,0.29874555521149865
0,good,0.2652098170082355
0,http,0.13293129169912926
0,ones,0.2721267422869883
0,promise,0.29874555521149865
0,way,0.29874555521149865
1,GoCanadaGo,0.17987056577672586
1,relive,0.598443094713667
1,sunday,0.598443094713667
1,wait,0.5013764098421648
2,3VrIsodH2T,0.7071067811865476
2,https,0.7071067811865476
3,Elizabeth,0.36400946377395876
3,Queen,0.36400946377395876
3,act,0.36400946377395876
3,bGFsBbwHy8,0.36400946377395876
3,canada,0.29321958462164566
3,devolution,0.36400946377395876
3,http,0.13047242864464628
3,intervene,0.36400946377395876
3,won,0.3193460227650366
4,TeamCanada,1.0
5,AbdouSall,0.35169864558194414
5,But,0.326455804877624
5,Doesn,0.35169864558194414
5,GoCanadaGo,0.1057080195636649
5,Im_Partial,0.35169864558194414
5,Tough,0.35169864558194414
5,game,0.18310490353425743
5,matter,0.35169864558194414
5,play,0.326455804877624
5,teamboro,0.35169864558194414
6,AdamWylde,0.2852303960189661
6,Dear,0.2695820317412021
6,Ikea,0.2852303960189661
6,RT,0.10144587401697866
6,Swedes,0.2695820317412021
6,TeamCanada,0.15479773329207192
6,You,0.21455635900896658
6,assemble,0.2852303960189661
6,bookshelf,0.2852303960189661
6,hate,0.2852303960189661
6,inspiration,0.2852303960189661
6,ll,0.22547177030207138
6,need,0.2852303960189661
6,send,0.2695820317412021
6,welcome,0.2852303960189661
7,RT,0.1214495125634521
7,canada,0.29633557566262636
7,days,0.367877725948245
7,gone,0.367877725948245
7,school,0.367877725948245
7,snow,0.367877725948245
7,tomlinshush,0.367877725948245
7,ve,0.32273965469856747
7,week,0.341473646912304
8,Canadian,0.2932898402500649
8,GoCanadaGo,0.1510060496941366
8,Just,0.31208254699500615
8,LA,0.3232138911316396
8,Lauren_Collins,0.3232138911316396
8,PaulaBrancati,0.3232138911316396
8,RT,0.16586295135007642
8,bed,0.3232138911316396
8,couple,0.3232138911316396
8,gals,0.3232138911316396
8,hockey,0.21265087277903838
8,watching,0.30699918171877316
9,Bieber,0.28202294176660186
9,Canada,0.17736611432774887
9,GoCanadaGo,0.09132043664177364
9,Justin,0.30383005956818837
9,LazarusRock,0.30383005956818837
9,RT,0.10030510148872775
9,Sorry,0.30383005956818837
9,USA,0.22927103134090138
9,bet,0.28202294176660186
9,bets,0.30383005956818837
9,citizenship,0.30383005956818837
9,initiate,0.30383005956818837
9,paperwork,0.30383005956818837
9,transfer,0.30383005956818837
10,CHAMPION,0.3408094710836982
10,Canada,0.19895349294313167
10,E1MaWa,0.3408094710836982
10,Sweden,0.24371378691788587
10,WORLD,0.3408094710836982
10,currently,0.3408094710836982
10,easy,0.3408094710836982
10,game,0.1774356714484476
10,hockey,0.28850391735849323
10,incredible,0.3408094710836982
10,won,0.2989926360233849
11,5i562hA5uO,0.45575307451177194
11,Christian4Peeps,0.45575307451177194
