tweet_number,word,tf-idf_score
0,AP,0.174995741711167
0,Bach,0.4919008180851075
0,China,0.174995741711167
0,IOC,0.24595040904255375
0,President,0.24595040904255375
0,Russia,0.174995741711167
0,SOCHI,0.174995741711167
0,Thomas,0.24595040904255375
0,Ukrainian,0.24595040904255375
0,http,0.174995741711167
0,moment,0.24595040904255375
0,says,0.24595040904255375
0,singles,0.24595040904255375
0,standout,0.24595040904255375
0,txvAV0yBnA,0.24595040904255375
0,win,0.24595040904255375
1,AP,0.16993148929929774
1,China,0.16993148929929774
1,Dutch,0.2388327789790189
1,Norwegian,0.4776655579580378
1,Russia,0.16993148929929774
1,SOCHI,0.16993148929929774
1,The,0.2388327789790189
1,gold,0.2388327789790189
1,http,0.16993148929929774
1,revived,0.2388327789790189
1,speedskaters,0.2388327789790189
1,strike,0.2388327789790189
1,vI1gvGr8pD,0.2388327789790189
1,women,0.4776655579580378
