tweet_number,word,tf-idf_score
0,7nxCcVTm1A,0.4122352167101103
0,BMW,0.4122352167101103
0,Bid,0.4122352167101103
0,Bobsleigh,0.4122352167101103
0,Gold,0.38259697320721897
0,Olympic,0.29459029043255225
0,Sochi,0.2754122753549389
0,http,0.10598443223053056
1,5737PXjg,0.2839030755609809
1,Details,0.2839030755609809
1,George4ManGb,0.2839030755609809
1,RT,0.08727201018351673
1,TeamGB,0.08774054842341303
1,action,0.2839030755609809
1,big,0.2839030755609809
1,daveryding,0.2839030755609809
1,day,0.5678061511219618
1,http,0.08321887143739831
1,penultimate,0.2839030755609809
1,sochi2014,0.10270509277423631
1,team_deen,0.2839030755609809
2,5737PXjg,0.2839030755609809
2,Details,0.2839030755609809
2,George4ManGb,0.2839030755609809
2,RT,0.08727201018351673
2,TeamGB,0.08774054842341303
2,action,0.2839030755609809
2,big,0.2839030755609809
2,daveryding,0.2839030755609809
2,day,0.5678061511219618
2,http,0.08321887143739831
2,penultimate,0.2839030755609809
2,sochi2014,0.10270509277423631
2,team_deen,0.2839030755609809
3,Christie,0.369246924786337
3,Elise,0.369246924786337
3,GoTeamGB,0.25762976060736464
3,Poor,0.369246924786337
3,RT,0.0995559066860316
3,TeamGB,0.10009039362166958
3,Very,0.369246924786337
3,Wend173,0.369246924786337
3,does,0.3092534433324423
3,unfair,0.369246924786337
4,5737PXjg,0.2839030755609809
4,Details,0.2839030755609809
4,George4ManGb,0.2839030755609809
4,RT,0.08727201018351673
4,TeamGB,0.08774054842341303
4,action,0.2839030755609809
4,big,0.2839030755609809
4,daveryding,0.2839030755609809
4,day,0.5678061511219618
4,http,0.08321887143739831
4,penultimate,0.2839030755609809
4,sochi2014,0.10270509277423631
4,team_deen,0.2839030755609809
5,GoTeamGB,1.0
6,ABSOLUTELY,0.3047238511298089
6,BRRRRR,0.3047238511298089
6,Brilliant,0.3047238511298089
6,FANTASTIC,0.3047238511298089
6,GB,0.3047238511298089
6,GOTEAMGB,0.3047238511298089
6,OLYMPICS,0.3047238511298089
6,SOCHI,0.3047238511298089
6,TEAM,0.26727092158740534
6,WINTER,0.3047238511298089
6,WORK,0.3047238511298089
7,Olympic,0.3335940642472271
7,Sent,0.35206475771043794
7,Sochi,0.31187687871289804
7,TeamGB,0.1265378602461949
7,Village,0.35206475771043794
7,We,0.35206475771043794
7,http,0.12001677802348466
7,loving,0.35206475771043794
7,meatwagon,0.35206475771043794
7,upK3MdDntW,0.37587762321259083
8,EqkQEt27kS,0.3897794723039505
8,Fantastic,0.3897794723039505
8,GBBobsleigh,0.2939656194719557
8,Olympic,0.2785430339189445
8,RT,0.10509186717066629
8,Sent,0.2939656194719557
8,Sochi,0.2604097054361284
8,TeamGB,0.10565607508071692
8,Village,0.2939656194719557
8,We,0.2939656194719557
8,http,0.10021112799855761
8,loving,0.2939656194719557
8,meatwagon,0.2939656194719557
9,GBBobsleigh,0.32976910547927496
9,Olympic,0.3124681290891455
9,RT,0.11789151089256404
9,Sent,0.32976910547927496
9,Sochi,0.29212625535615067
9,TeamGB,0.11852443639635575
9,Village,0.32976910547927496
9,We,0.32976910547927496
9,http,0.11241632303299368
9,loving,0.32976910547927496
9,meatwagon,0.32976910547927496
9,upK3MdDntW,0.3520739433920827
10,A4VJkJoYoB,0.4260387068686353
10,GBBobsleigh,0.3213117705850001
10,Olympic,0.3044544990444096
10,Sent,0.3213117705850001
10,Sochi,0.2846343177188553
10,TeamGB,0.11548473123567277
10,Village,0.3213117705850001
10,We,0.3213117705850001
10,http,0.10953326796301907
10,loving,0.3213117705850001
10,meatwagon,0.3213117705850001
11,He,0.29864360864702166
11,JohnJacksonGB,0.29864360864702166
11,M8VnXO58od,0.29864360864702166
11,RT,0.08051992647480208
11,TeamGB,0.08095221472561412
11,defied,0.29864360864702166
11,guided,0.29864360864702166
11,http,0.076780372027238
11,mental,0.29864360864702166
11,odds,0.29864360864702166
11,physio,0.29864360864702166
11,recovery,0.29864360864702166
11,says,0.29864360864702166
11,strength,0.29864360864702166
12,British,0.1644770834516458
12,Ceremony,0.4223570245575299
12,GoTeamGB,0.36598001340074765
12,Opening,0.4223570245575299
12,Sunday,0.4223570245575299
12,TheYarnold,0.1644770834516458
12,Well,0.1616149952302444
12,bQXutZ6PFZ,0.4223570245575299
12,carry,0.1644770834516458
12,flag,0.1644770834516458
12,http,0.134857533762554
13,British,0.1612661639560809
13,Ceremony,0.4141117761874781
13,GoTeamGB,0.35883535631323893
13,Opening,0.4141117761874781
13,RT,0.13866480007802523
13,Sunday,0.4141117761874781
13,TeamGB,0.13940925137721624
13,TheYarnold,0.1612661639560809
13,Well,0.15845994938391544
13,bQXutZ6PFZ,0.4141117761874781
13,carry,0.1612661639560809
13,flag,0.1612661639560809
13,http,0.1322248467328786
14,British,0.1612661639560809
14,Ceremony,0.4141117761874781
14,GoTeamGB,0.35883535631323893
14,Opening,0.4141117761874781
14,RT,0.13866480007802523
14,Sunday,0.4141117761874781
14,TeamGB,0.13940925137721624
14,TheYarnold,0.1612661639560809
14,Well,0.15845994938391544
14,bQXutZ6PFZ,0.4141117761874781
14,carry,0.1612661639560809
14,flag,0.1612661639560809
14,http,0.1322248467328786
15,British,0.1612661639560809
15,Ceremony,0.4141117761874781
15,GoTeamGB,0.35883535631323893
15,Opening,0.4141117761874781
15,RT,0.13866480007802523
15,Sunday,0.4141117761874781
15,TeamGB,0.13940925137721624
15,TheYarnold,0.1612661639560809
15,Well,0.15845994938391544
15,bQXutZ6PFZ,0.4141117761874781
15,carry,0.1612661639560809
15,flag,0.1612661639560809
15,http,0.1322248467328786
16,British,0.1612661639560809
16,Ceremony,0.4141117761874781
16,GoTeamGB,0.35883535631323893
16,Opening,0.4141117761874781
16,RT,0.13866480007802523
16,Sunday,0.4141117761874781
16,TeamGB,0.13940925137721624
16,TheYarnold,0.1612661639560809
16,Well,0.15845994938391544
16,bQXutZ6PFZ,0.4141117761874781
16,carry,0.1612661639560809
16,flag,0.1612661639560809
16,http,0.1322248467328786
17,05,0.26942604729029396
17,16,0.26942604729029396
17,19,0.26942604729029396
17,30,0.26942604729029396
17,GoTeamGB,0.18798306337947693
17,Last,0.26942604729029396
17,Runs,0.26942604729029396
17,Scottish,0.26942604729029396
17,Sochi,0.18000218738295717
17,StuBensonGB,0.26942604729029396
17,TeamGB,0.07303231879539791
17,athlete,0.26942604729029396
17,bobsleigh,0.26942604729029396
17,competing,0.26942604729029396
17,man,0.26942604729029396
17,today,0.236311492165585
18,British,0.2596098181636729
18,GoTeamGB,0.5776610500175791
18,MFZLgpp6LU,0.2740615452943376
18,TheYarnold,0.2596098181636729
