tweet_number,word,tf-idf_score
0,73IpbJD9uI,0.3547934107151182
0,Bajan_Canadian,0.3547934107151182
0,Birthday,0.3547934107151182
0,Happy,0.32718293122688774
0,PowerMovesOnly,0.303265646001641
0,RT,0.303265646001641
0,celebrate,0.3547934107151182
0,http,0.28216910530719613
0,jeromeasf,0.3547934107151182
1,Lace,0.4821136153845313
1,perk,0.4821136153845313
1,pine,0.4821136153845313
1,powermovesonly,0.26507705944390003
1,purp,0.4821136153845313
2,JeromeASF,0.8448720906033893
2,powermovesonly,0.5349683640360974
3,EVERYTHING,0.266725424799844
3,FREE,0.266725424799844
3,Mr_Thoma5,0.266725424799844
3,Sounds,0.266725424799844
3,Tomorrow,0.266725424799844
3,VIP,0.266725424799844
3,Women,0.266725424799844
3,drinks,0.266725424799844
3,food,0.266725424799844
3,got,0.266725424799844
3,homegirl,0.266725424799844
3,hook,0.266725424799844
3,like,0.266725424799844
3,night,0.231606117698898
3,powermovesonly,0.14665172073283092
4,powermovesonly,1.0
5,73IpbJD9uI,0.3547934107151182
5,Bajan_Canadian,0.3547934107151182
5,Birthday,0.3547934107151182
5,Happy,0.32718293122688774
5,PowerMovesOnly,0.303265646001641
5,RT,0.303265646001641
5,celebrate,0.3547934107151182
5,http,0.28216910530719613
5,jeromeasf,0.3547934107151182
6,LittleLizardG,0.36262815494719747
6,RT,0.19938122865146993
6,That,0.36262815494719747
6,day,0.36262815494719747
6,paddys,0.36262815494719747
6,power,0.36262815494719747
6,powermovesonly,0.19938122865146993
6,sweden,0.36262815494719747
6,xRpMx13,0.36262815494719747
7,73IpbJD9uI,0.3547934107151182
7,Bajan_Canadian,0.3547934107151182
7,Birthday,0.3547934107151182
7,Happy,0.32718293122688774
7,PowerMovesOnly,0.303265646001641
7,RT,0.303265646001641
7,celebrate,0.3547934107151182
7,http,0.28216910530719613
7,jeromeasf,0.3547934107151182
8,3ZT10ZpTtO,0.42394147284989186
8,PowerMovesOnly,0.23309268897069813
8,YouTube,0.42394147284989186
8,bajan_canadian,0.42394147284989186
8,http,0.21687769903273033
8,liked,0.42394147284989186
8,video,0.42394147284989186
9,omg,0.6590502981388046
9,powermovesonly,0.36236088233459424
9,trending,0.6590502981388046
10,73IpbJD9uI,0.3547934107151182
10,Bajan_Canadian,0.3547934107151182
10,Birthday,0.3547934107151182
10,Happy,0.32718293122688774
10,PowerMovesOnly,0.303265646001641
10,RT,0.303265646001641
10,celebrate,0.3547934107151182
10,http,0.28216910530719613
10,jeromeasf,0.3547934107151182
11,7pm,0.2839185947406859
11,Mark,0.2839185947406859
11,PST,0.2839185947406859
11,RT,0.15610491762461043
11,Starting,0.2839185947406859
11,book,0.2839185947406859
11,come,0.2839185947406859
11,cum,0.2839185947406859
11,http,0.29049109598092443
11,night,0.24653549064459296
11,pOaljQn2co,0.2839185947406859
11,powermovesonly,0.15610491762461043
11,somerinthesouth,0.2839185947406859
11,tomorrow,0.2839185947406859
12,Happy,0.3213137654579488
12,JeromeASF,0.47035392500329354
12,PowerMovesOnly,0.2978255200704576
12,birthday,0.5416754604724086
12,love,0.5416754604724086
13,73IpbJD9uI,0.3547934107151182
13,Bajan_Canadian,0.3547934107151182
13,Birthday,0.3547934107151182
13,Happy,0.32718293122688774
13,PowerMovesOnly,0.303265646001641
13,RT,0.303265646001641
13,celebrate,0.3547934107151182
13,http,0.28216910530719613
13,jeromeasf,0.3547934107151182
14,10,0.31216927888263396
14,Athletes,0.31216927888263396
14,Fitness,0.31216927888263396
14,Hot,0.31216927888263396
14,Olympic,0.31216927888263396
14,Sexiest,0.31216927888263396
14,Sochi,0.31216927888263396
14,Top,0.31216927888263396
14,http,0.1596978810722401
14,jcs4fpwKiE,0.31216927888263396
14,theneeds,0.31216927888263396
